id,listing_id,reviewer_name,date,comment_text,rating,cleanliness,communication,location,sentiment_score
11465892,1571204,Brian,2014-04-04,"I stayed here for a month during March 2014, with my cat, and I highly recommend Sanctuary House. It's quiet, well-kept, and comfortable. The bed was big and soft, the cable TV and wireless internet were clear and fast, and the air conditioning was super cold when I needed it that way. Everything is managed to a standard that westerners have come to expect. They provide information on local shops and restaurants, so it's easy to get a good breakfast or pizza or steak...or a simple thai meal, if you want to eat like a local. The Lumpini MRT (subway) station is about a 10 minute walk (mostly in the shade, not in direct sunlight), so it's easy to get around the city from this location, too. If you prefer to take a taxi, you can take a bi-lingual map and simply hand it to the taxi driver, and you'll never have problems getting back home after a long night out on the town. A clothes washer is provided (free of charge) on the roof, with enough clothesline and clips to dry everything you have. This place was clean, safe and comfortable. If you're thinking about staying here but have questions, send a message to the owner. They were responsive and knowledgable, and I have nothing but good things to say about my stay.",3.9,4.8,4.4,4.5,0.78
14282123,1571204,Jeremiah,2014-06-16,"Had a great experience here, Bon always replied quickly to any questions I had before arriving and was there waiting for us even though we got there very late at night. Extremely helpful and nice. <br/>The room was nice and quaint, the A/C worked great (and was greatly needed) and the bed firm and clean with several nice food options near by. Great experience overall. ",3.5,4.3,4.0,4.5,0.7
14715515,1571204,Mark,2014-06-24,"Great apartment in a very safe area.  Meet all my basic needs and very clean.  15 minutes (slow) walk to either Lumpini or Klong Toei MRT stations where fast, super cooled trains will whisk you to either a close BTS skytrain station or many other places.  There is a handy 7-11 store on the corner.  For the price, highly recommended.
<br/>The manager of the apartments (there are a few in the building) is friendly and very helpful.  ",3.9,4.7,4.5,4.4,0.78
16438383,1571204,Kaveh,2014-07-27,The location had an awesome local feel yet was very accessible and close to the centre with cabs and scooter taxis at its door step. Room was great service was great... Great host also and they let me check out late which meant I could get 1more day out!! Awesome :) Definitely recommend this place and these guys ,3.5,3.2,4.2,3.4,0.7
20228711,1571204,Daniel,2014-09-26,"My hosts John and Bon were great. I was arriving on the late night flight and they were willing to meet me late at night but even better they were willing to allow my friend who was already in Bangkok do the checkin. Both John and Bon were quick to respond to emails and they even allowed us to stay an extra day. The only difference between the pictures and my actual apartment was that my Apartment had an upgraded TV from the picture. Overall the apartment was great. It was very quiet and I would stay here again. I never used public transit, because I could take a taxi almost anywhere in Bangkok for under $3.00 US. ",3.9,4.1,4.4,3.2,0.78
22179343,1571204,Nadine,2014-11-01,"As has been confirmed by other reviewers Sanctuary House has nice quiet apartments in a central, interesting neighbourhood of Bangkok with good close-by options for shopping for food, sampling the famous street food and eating out, catering for any kind of budget. It’s not too far from the underground on foot, the apartment and house are clean and there’s everything you need, a kitchen, free wifi and a washing machine (also for free) on the rooftop make staying there very convenient. Manager Bon was always very friendly and helpful, before and during our stay. The only slight disappointment for us revolved around electricity. I’d asked beforehand for ballpark figures and was told around $30-50 per month, depending on use of course. Having arrived we asked about the price per unit as we had heard that the electrical company apparently charges 4 baht per unit - and so does the next Airbnb landlord we’ve moved to in a different neighbourhood of Bangkok by the way -  but that some landlords charge more than the actual cost for electricity, up to 8 Baht per unit. We didn’t really get a clear answer at the time. When the final bill arrived we were charged 9 baht per unit, which added up to around $50 per month although we had been relatively careful, only using the air con for less than an hour on average each day. Not a massive issue but worth keeping in mind if you are staying for longer and have to watch your pennies. Overall we certainly did enjoy our stay.",4.8,3.7,3.9,3.9,0.96
3561153,858311,Clement,2013-02-17,"I stayed at this condo for 6 nights with my family and it was a wonderful experience. The unit is nicely decor, with great view to the river. For an adult, it was not too far a walking distance to either the pier or the Skytrain station, but if you have 2 kids liked I did, it was quite a struggle. The owner did not provide any shampoo, soap, toothpaste, or any personal amenities, so bring your own or you can buy it at the downstairs supermarket. As mentioned before, the location is not ideal for travelers with kids because there is some walking distance to public transportation.  The property itself is very nice, and well maintain. There are limited restaurants within walking distance, and the streets are really not built for walking, especially with young kids. The property manager was very nice, she went to the airport trying to pick us up but my flight arrived an hour earlier, so we missed each other. I gave her an ""A"" for effort. The owner was very responsive, offering help as soon as possible, and emails was replied immediately. If you preferred this side of the river, this property will not disappoint you. ",3.6,3.3,4.8,3.7,0.72
3815453,858311,Syrene,2013-03-18,"This place is AMAZING!!! We stayed for 10 days it was simply a slice of heaven. After a hot long day its a perfect quality retreat high above the bustle of Bangkok. From the hospitable HOSTS Donald & Kenn, their very comprehensive communication, to their lovely warm efficient Caretaker Mas, to the wonderful accommodating friendly apartment security and staff - our expectations of reception and care were well exceeded. TRANSPORT is EASY. I don't know why the other review from 'Clement' addresses disdain in regard to kids, I would rather like to suggest that kids need the exercise (!) or pack a pram (?) it really is only an easy 7 minute walk to the skytrain (we timed it!) accessed through the small laneway that runs along the side of the building. particularly on lazy days for less than $2 jump in a taxi right outside, takes you to the skytrain. the walkways around are all paved, just take care in general crossing roads or use the foot bridges. walking to the river is easy again, exercise is good! you get to take in the curiosities this whole city is teeming with, dont come to thailand and be an ignorant tourist. Common sense will get you far! we caught a taxi across to the pier (cost $3) and jumped on a free river boat to the new Asiatique where that ferriswheel is. highly recommend visiting! it shuts at midnight. some quality stalls and awesome restaurants. picked up some great spoils there. $8 taxi will get you across town in any direction. APARTMENT was a home away from home. Infact probably better than home! :) Comfortable, convenient, modern, quality, stylish, clean - like a hotel but much more spacious and without the tourists Toiletries were provided, soap, shampoo and shower gel etc. The kitchen was well loved, a true chefs kitchen with sharp knives! I was impressed, it begged to be cooked in! theres a 24hour convenience mini supermarket for all the basics. and for the midnight snacks or cold drinks is handy! FOOD is everywhere, the recommendations from the hosts were perfect, also across the road a few minutes walk down toward the hilton, there is a laneway (where the school is) where a regular fruit stall operates daily, delicious fresh fruit, mango, watermelon, thai pears, pineapple, all cut on the spot, so convienient. next to them is another guilty pleasure, mega tasty thai style donuts. mon-fri at 4pm they are there. food is so affordable! there are some quality small authentic thai restaurants and street food in short walking distance. general rule of thumb for food: fresh is best. OVERALL a brilliant beautiful space with all the conveniences. Thank you for welcoming us into your home D & K! We downloaded a few movies over the wifi and kicked back at the end of the day and watched on that awesome TV on that very comfy couch!Your place will be missed! will be back without a doubt. MUCH LOVE",4.1,3.0,3.8,3.8,0.82
4279683,858311,Christine,2013-04-24,"Une de nos plus belle halte dans notre voyage autour du monde...l'appartement est superbe, la vue époustouflante, les fournitures, décorations, électroménagers, sont parfaits...un moment de délice et de grand luxe dans notre beau périple...merci Donald",3.0,4.6,4.3,4.8,0.6
4350893,858311,Yann,2013-04-29,"Hi, we were five adults staying during four days in this condominium. It is well located and closed to subway. Donald and Mas have been very kind in preparing our journey and very professional. We could check in earlier than planned and do also late check out. Their suggestions for visits, restaurants, etc. are very useful! The flat is great and large enough for five people. You have a marvellous river sight from the flat! Definitely a place to be recommended to my best friends!",3.5,4.0,4.5,4.7,0.7
5873282,858311,Claude,2013-07-20,"A Delightful Week in Bangkok! 
<br/>
<br/>My best stay ever in the city of angels. Awesome is the word to describe this luxurious apartment. Imagine living a two stories penthouse lifestyle on the 30th floor of a building where the views all around are breath taking, imagine having your own roof top to enjoy a cocktail and create images of Bangkok at night, imagine all this in a finely decorated and perfectly equipped residence. 
<br/>
<br/>The location is ideal, just 30 minutes away from the center of town by sky train. We are grateful for the many enjoyable moments, for the useful information provided, for the assistance of Miss Mas, for letting us live a one-week city vacation! If you wonder, don’t hesitate, go ahead and live this fantasy. 
<br/>
<br/>Thanks Donald for sharing your amazing place on airbnb… 
<br/>Definitely our new way to travel! 
<br/>",4.2,4.7,4.6,4.1,0.84
